"seq","origin_filename","source_id","filename","dataset_kind","provider","source_url","license","rights_url","sha256","origin_sha256","width","height","content_type","color_mode","quality_label","split","source_path"
"0684","photo-0370.png","photo-0370","0684.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","1ff8a49334d1c2575789e415867d93337612ff2e3006dd1dd06c5f8e98e16462","8b15ad9ea1441e18f2663f52afad91ba9ac2e349f79c75f8e1f3741d51b0f797","1752","2303","other","RGB","existing_damage","train","images/0684.png"
"0685","photo-0371.png","photo-0371","0685.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","10f1b9e6d40efeeb704b8c1982cf0d40c7f1591afdcff44e181024c8ef040568","48a26bbbe3a28fc1c59646ddabf5d702a1452006cfee1ef522b31163eefb9fee","1798","2293","other","RGB","existing_damage","train","images/0685.png"
"0686","photo-0372.png","photo-0372","0686.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","8d763363d28debf462af0ad8944cdb0d0e80090fbc4e9433725b8e696e113900","d32d02f8cbcd46a9477cd379197b25c82b5eb4879c52c946d0b908a1b5528655","1763","2267","other","RGB","existing_damage","train","images/0686.png"
"0687","photo-0373.png","photo-0373","0687.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","1bc4568b875d39681f360639ac9e2eeebff335a8cd636f3f0034bc6a11cfd68d","0bfbd4205fc2c048e4ca41655e42490b69241b0756383660c8e496bb0c8aef51","1717","2293","other","RGB","existing_damage","train","images/0687.png"
"0688","photo-0374.png","photo-0374","0688.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","f786ec9c8628f0882cfcab2a2318479e774299814afb4425b1ff9fab7fc536d0","8505e1e869c0042117c41449acb2588c34a89ea05015867ddfe2cdb8dc15b517","2324","1716","architecture","RGB","existing_damage","train","images/0688.png"
"0689","photo-0375.png","photo-0375","0689.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","e160abfd37857d65babe77ae697a5910c8f9357b231d97310af1d5ecd8aac1a0","cec9369527c3366bd043f9f12977934ce883a7a0a6c3a173454524628c03bb3e","1681","2068","architecture","RGB","existing_damage","validation","images/0689.png"
"0690","photo-0376.png","photo-0376","0690.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","9df18781ac7abf26ff7e04eb6bc616a08777f6129bb2115873d3578c81f348f7","58148c687c7264f76066dafbc2ca1c891704e954ba2e26d318205f93a304dff1","1748","2074","other","RGB","existing_damage","train","images/0690.png"
"0691","photo-0377.png","photo-0377","0691.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","69eaa5b5b55415f9a551a52e265f50eea5a03bf8588ca0838b3592bc038f697a","c9d9bcc72e14216a9b1481efc033de99f217004ad12c44143ffdc3b2df07beb7","1682","2287","other","RGB","existing_damage","train","images/0691.png"
"0692","photo-0378.png","photo-0378","0692.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","4e95ff554c99e2cf28dc80329b3476849fba7e327a8f1e5bee2be97c12d3ef70","7ded1f69af5c4ee829479b69c61deca9f42d75c68476ad82d1eeecbfe83cbcb2","2329","1686","other","RGB","existing_damage","train","images/0692.png"
"0693","photo-0379.png","photo-0379","0693.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","acd5e4010e5ae37e7af2046b2e4f65441ad89412a0f43d5989fce87b65d2c7e3","e756eccd52a7dcea675565a8b15f6ae11c4c230e24c92709f72a67d1ed496a34","1706","2267","outdoor_scene","RGB","existing_damage","test","images/0693.png"
"0694","photo-0380.png","photo-0380","0694.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","27a0d34c714583d7ce977cb512fa0d5d0b9b6c1b9400c1a35670b3201808b9a6","daddf17553091e8b62317385dcbafb387c07a803b3ebbc0cba27b8e74143c13d","1727","2273","outdoor_scene","RGB","existing_damage","train","images/0694.png"
"0695","photo-0381.png","photo-0381","0695.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","1503e5a6e4936dfae6f1b9ad3d87deaa7e2964d0db059e77091a0a31ba257515","7bf4aa22d3537a27e977f07156f680a75a3744a7fb12450117d211cc1cfddda1","2292","1722","outdoor_scene","RGB","existing_damage","train","images/0695.png"
"0696","photo-0382.png","photo-0382","0696.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","30e88444e55e50c11ebe7eb064308aeb0205f7dc44b511424c4e958d65ffd301","1aadf025aa809beee86ea34c975934ffb6c15eb4667fb6f27fcd3c06df23bc12","2287","1711","outdoor_scene","RGB","existing_damage","train","images/0696.png"
"0697","photo-0383.png","photo-0383","0697.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","a9889c9c3af1b7077aa611459611f60b3657ab77c0582b7b03be3a0a262256d6","3a4541dfd3866651569bd47644044abe889f77c8bc93bca6eefa69575aa5adb4","2298","1732","architecture","RGB","existing_damage","train","images/0697.png"
"0698","photo-0384.png","photo-0384","0698.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","1de06141f2a58804ee8235515d04e98c91e68a5dd3f93af4b281021d8b7edb43","62de4ca89624c1958581b959ef441cc19d52c1f840a65b3e17c5601b748762b5","2334","1757","architecture","RGB","existing_damage","train","images/0698.png"
"0699","photo-0385.png","photo-0385","0699.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","090db6a22746fc6cc66bf779dbf563725c8eb36677e28e892b629e6e8996ef21","11706032f8f2c1037ae3f6b8981376958e00b16abcd21fada17f19e070e8362b","2323","1692","outdoor_scene","RGB","existing_damage","train","images/0699.png"
"0700","photo-0386.png","photo-0386","0700.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","64471ef7b0f6f0aafa31085e4b3331d17e6938be3cb1d682113301480218ae2d","c5612f85d07313b687f5e82730f5a599acaf3a149f3aa1fb642cc897aad6b1ac","2334","1676","outdoor_scene","RGB","existing_damage","train","images/0700.png"
"0701","photo-0387.png","photo-0387","0701.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","357ffa5e9f33f3b4e8d98c72d59988ebe6f78ac29388f6a253675b5c75b68d12","8cd29e889bcd773fb9689c9b4efbf3cd7a80d0e04d87cff24988bc89022abc5a","1717","2257","other","RGB","existing_damage","train","images/0701.png"
"0702","photo-0388.png","photo-0388","0702.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","bc5e82d6536154c10cee10a418550ec44d9c3edbf24fe134c2bc5218c80c8066","685d4c471711acfe5526a714907e3901a7440f7fedf52831664a2f671649a30c","1701","2282","other","RGB","existing_damage","train","images/0702.png"
"0703","photo-0389.png","photo-0389","0703.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","f63b8cb948c7cb49fb46c3e2b8eff2a66b1eb9441a5d48aab8aecff984557216","d9aef799063d36e26ef0e59675ba21f92eec704765e5da3a2e595a70cb93dff8","1763","2293","other","RGB","existing_damage","train","images/0703.png"
"0704","photo-0390.png","photo-0390","0704.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","52d4e0be8282bd7bf170520bd0a9aa66d4b905afa0c50b1f855c6681822d7685","412f0b77ee7eff4deec8194d8871f8b0aeac4a53e4ff84d7d43c7d0a802b628c","2074","1559","outdoor_scene","RGB","existing_damage","validation","images/0704.png"
"0705","photo-0391.png","photo-0391","0705.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","e03112e7afba78796307950ff2b0a64a71ea23831100f9c0ce7a94f81d55c538","09213d2cd980fccef6352ccf4b100e24bc6a0ac30649cd6876bbaa699b1f9e8b","1717","2084","other","RGB","existing_damage","train","images/0705.png"
"0706","photo-0392.png","photo-0392","0706.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","9abb063e5f8bd2b68410c00accfe6526d348e0bb9f3ad4d382948b62658b2c65","e2128a9a9de0fdf979adce921b7a84b3286a4510d8c2c4231fd516dd0933ec72","2114","1707","other","RGB","existing_damage","test","images/0706.png"
"0707","photo-0393.png","photo-0393","0707.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","226c469402dc9b620d8de2bcabcb7bf2e89bc81787336ad3262ce4849325749c","518bc8131a1d3c4f544ff8cfd6d6d5a46767c4eafb2fc3297c21dad03f66eb6e","2074","1712","outdoor_scene","RGB","existing_damage","train","images/0707.png"
"0708","photo-0394.png","photo-0394","0708.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","48bfd248c28b9c043152aec57735c190d561e31ab29a78a046df73b2c0394d2f","56c33e3a9ea28e8e870e9f38cb1b0a1e056063ca4f6b8887125caa3b3e7af4bc","2283","1737","architecture","RGB","existing_damage","validation","images/0708.png"
"0709","photo-0395.png","photo-0395","0709.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","c44eac2d44dcd051c636039f647fede55510edeb852286c35a2e242c62d22a44","264f592e7a754a49f6ad7a524e8d7cee3bbda657f12b6b19950f65eb6d4e3655","1711","2267","architecture","RGB","existing_damage","train","images/0709.png"
"0710","photo-0396.png","photo-0396","0710.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","781aec4aacde28483df589c438b0d3c97691d0f2aca303be7b623d93ad78db51","b834d19759e30207be2cb2d7423ce34ad09b2a9b6366c07da645036600f6f19b","1706","2140","other","RGB","existing_damage","train","images/0710.png"
"0711","photo-0397.png","photo-0397","0711.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","cfcec29fe2c1cf9f4f3d5ebb8eb84303882c3f216b8018e55d37ddcf1660dc28","ca4e26fb4f9f12f7b5f35218804f5c8a70a49869ffad15acebf3f1ae31cb9285","1747","2273","architecture","RGB","existing_damage","train","images/0711.png"
"0712","photo-0398.png","photo-0398","0712.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","97631db7bbbd0bc3701f216abe499d094b8576a54942359d4edc3ddfbb43e753","369f4c8bc88dc877d358d466479d0dccae1dc1d97efd9ab1c09dcc35765ebdaa","1702","2252","other","RGB","existing_damage","train","images/0712.png"
"0713","photo-0399.png","photo-0399","0713.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","6cc48839507c311af56ecd1994d8b0733cb7f59fd0d69ce7ced66b820f5ae179","4f10f09ed3fac367ba8cd965f88aa9940e032f8b8436e5ba10cfcc44e1b11910","2267","1712","architecture","RGB","existing_damage","validation","images/0713.png"
"0714","photo-0400.png","photo-0400","0714.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","fdd9436594a6b879ef428bc6945f04ce98d7bc4c091b7b3dcc9d3addac1e7014","7486dd6edd4346c8ca405c532dfed1a2c20b8566f885a1f661f9c8c863846d2b","2277","1732","other","RGB","existing_damage","validation","images/0714.png"
"0715","photo-0401.png","photo-0401","0715.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","5bdf78376a10e792b1473d62f7ff78ba572984f87357a04a595f5ee68e041753","6b78492fbe35f14026792f9621ee701fe5f5db44ae1c214ecd5dda23a7c096a9","1717","2262","architecture","RGB","existing_damage","test","images/0715.png"
"0716","photo-0402.png","photo-0402","0716.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","7c6f1a83f0c741c84b75649e17220c5bdb81b4f88f323da3603fb5e08c031ebf","2e260af672e7f0fc645678797da65c620727501422d82c71d5440af2a96e1707","1717","2211","outdoor_scene","RGB","existing_damage","train","images/0716.png"
"0717","photo-0403.png","photo-0403","0717.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","1297834f11de2f4f1d3be6f88adacfea0e84f8abdcac64ec8eda5429f9ce1af8","47604249db6771b01f5e840e89de41ed577d757d371e6057d8d0d1fbfa219914","1727","2140","architecture","RGB","existing_damage","train","images/0717.png"
"0718","photo-0404.png","photo-0404","0718.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","46f29247363d922e8019c274fbd36354d38b92cf5fc6e8d2c25307e971dc67d5","f167b29f85e6e6c68487492f37a9373e620d3bf88a683d28aac8ae96281c3d2d","1717","2242","architecture","RGB","existing_damage","train","images/0718.png"
"0719","photo-0405.png","photo-0405","0719.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","02d9af19dcc4316b0cd383e281e5053dc77ca615f0ce8c7ddf8cccbea33be9cd","5fbae369779d47a399e42c941194ba44c8fed95327240f040b3059233535dedb","1717","2246","architecture","RGB","existing_damage","train","images/0719.png"
"0720","photo-0406.png","photo-0406","0720.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","90f00eebee6f272fbf7623a9ed117c29e863dab978f7c813ab85677e65f92cfe","f5f2ebe8d5f45372d8c9242fcf1b68ca06c5bbdbf36c5b9abd9885569ebb0256","1712","2251","architecture","RGB","existing_damage","validation","images/0720.png"
"0721","photo-0407.png","photo-0407","0721.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","18bc9a9eb89723e878ae7491b448f1e2bf212dd6445f3887d7dcc8bd9544b19a","d2ad531a33a9250a1146f68962830273562bda37b7cf074e98d4d63f70c0b1ec","2237","1712","architecture","RGB","existing_damage","train","images/0721.png"
"0722","photo-0408.png","photo-0408","0722.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","847146d0571ea04c8920a481fe81cf7c46a305737cfd3f90816b5afe0ac5d8af","258a1f0f5014c497531eea3655d169be2ccc7e7cc3cbb2b8868449a547f887ac","1706","2171","architecture","RGB","existing_damage","train","images/0722.png"
"0723","photo-0409.png","photo-0409","0723.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","b45c9314f36380c66648bf087ae3d9656088b5f792ed96718cc21b2293067cd9","f9eff940c11754f1b1e57392a0f832444813c8b02c40f9e4608a7df60cb884ee","1707","1931","architecture","RGB","existing_damage","validation","images/0723.png"
"0724","photo-0411.png","photo-0411","0724.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","de7b59321be8bf40d713e6b668ec69e99cd9f2fe976ae22e6ca1f643556db3e1","3afd78ef6eaee596bd4166f6820e85bbaa5aeaaf18e6054185f347b642c73694","2191","978","outdoor_scene","RGB","existing_damage","train","images/0724.png"
"0725","photo-0412.png","photo-0412","0725.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","c0a79660c7ad5132c4cc80d120d289be27d7b99a4c64a48dab13017b6f024969","8cca3cc7bd5a6cfd9f29b746da3456000ca5fff5c07c07b97310ec0cdfc807ad","2180","1065","outdoor_scene","RGB","existing_damage","train","images/0725.png"
"0726","photo-0413.png","photo-0413","0726.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","aac16b3c7d8487cc5704ac45ea252c2613d17b01f9e3b991af13444af4094423","6ee122bbde6efd29cf897d848ff20980003617eaefee16e677ca57b676d0ec04","2254","1602","architecture","RGB","existing_damage","train","images/0726.png"
"0727","photo-0414.png","photo-0414","0727.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","02d27c7f6e459ea5d1c9df8b0c6f01e5631266c3e801d5b8c0adfe14e2559d5a","cd97868370f4210162c8ba2ff0b45bda57566ad9222e9f72f5bda81113aba61f","2274","1668","architecture","RGB","existing_damage","validation","images/0727.png"
"0728","photo-0415.png","photo-0415","0728.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","782d7871ace9dd19f4439603b9eeb4a70dcfe758f7f1c32c8765e908ecaeab26","10c0b58549958dd06234dc7f39c095cc0799ca1cccc7468686e6e661e933cfe3","2219","1652","architecture","RGB","existing_damage","train","images/0728.png"
"0729","photo-0416.png","photo-0416","0729.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","e0ad630ae4c39222e3702452c6b94edd5cbbd156efc4b497e5a2b11b7cf2ed8a","ea41f0fca2e081f9054cd58f87de36f8a471861c4f0429eecf9265e423548673","1657","2224","architecture","RGB","existing_damage","validation","images/0729.png"
"0730","photo-0417.png","photo-0417","0730.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","f2f946eb90bee6eaf60cde130ce565b0dbd165f7520359c69a19bf5c72aed188","de5724a42730a4db85a307fa73fc6fff27ac77c70059f95d6a7eba7a7b79b4a1","2224","1648","architecture","RGB","existing_damage","test","images/0730.png"
"0731","photo-0418.png","photo-0418","0731.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","f832154129a93cf08aabda332ed0927ae99441be3776774eb4d36687d8dd3713","cae5e9c1c56fd1254c2413d96129224fde37854068c916145c8ad2fa516e1118","2228","1658","architecture","RGB","existing_damage","train","images/0731.png"
"0732","photo-0419.png","photo-0419","0732.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","ab5d6893772f22cd44a83e041c740df7cc8024d12943e6d61486b5fa66b73c36","716ead403b241bb7bd1d4a948c9f754c92838f214fd1b6d5150518332b3d0b78","1657","2214","architecture","RGB","existing_damage","train","images/0732.png"
"0733","photo-0420.png","photo-0420","0733.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","f77c5840236f5661607861522f5e84c9d9090db11e81dd3423ac464669558728","4266ef86dcd87b433e36870630556d5d2ee17973260e8221a9f34c502bab50b7","2219","1647","architecture","RGB","existing_damage","train","images/0733.png"
"0734","photo-0421.png","photo-0421","0734.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","c9346348d001a39ec08e51e4462cd94fe611511716e0c94d4d85bf7176aeb92e","a1b5874bf9f47884a386a0aea9e0f7445690c602b0c2d47ae9a367e0b0cf71ab","1657","2219","outdoor_scene","RGB","existing_damage","train","images/0734.png"
"0735","photo-0422.png","photo-0422","0735.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","14ec828400b81d71ac886d54bf32203b2b782c9deacce1b2c19d4dab71401f39","1e45b447f87fbef5b629a1ff6cfbe7a2bd3016460c3e20074a524fe62df04d2d","2253","1663","architecture","RGB","existing_damage","validation","images/0735.png"
"0736","photo-0423.png","photo-0423","0736.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","3cbab9bb903dedd3e5a59abd7ca5b4db87e1cd976e31d31e109f8aa888bbd7af","af6f8b8517371e6c345106ed2e0c0e196e5194afa34930854e7923e7a732d3cd","2274","1657","architecture","RGB","existing_damage","validation","images/0736.png"
"0737","photo-0424.png","photo-0424","0737.png","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","d18563f08c012fc9feb8807cfabf3e4efe6b64e91ddc8763c5c767c325501ccd","ad3cbc65ed2dd7ee03fbad14ee5e348234689666c5c180a5a4a7b7230ea619d3","2223","1652","outdoor_scene","RGB","existing_damage","test","images/0737.png"
