"source_id","filename","quality_label","color_mode","damage_label_method","damage_label_list","damage_scratch","damage_crack","damage_fold","damage_dust","damage_stain","damage_mold","damage_tear","damage_missing_region","damage_fading","damage_color_cast","damage_blur","damage_noise","damage_jpeg_artifact","damage_uneven_exposure","confidence_scratch","confidence_crack","confidence_fold","confidence_dust","confidence_stain","confidence_mold","confidence_tear","confidence_missing_region","confidence_fading","confidence_color_cast","confidence_blur","confidence_noise","confidence_jpeg_artifact","confidence_uneven_exposure","evidence_scratch","evidence_crack","evidence_fold","evidence_dust","evidence_stain","evidence_mold","evidence_tear","evidence_missing_region","evidence_fading","evidence_color_cast","evidence_blur","evidence_noise","evidence_jpeg_artifact","evidence_uneven_exposure","texture_match_label_list","texture_match_scores","texture_match_files"
"photo-0382","0696.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.7901","0.7715","0.8106","0.7916","0.7681","0.9490","0.8922","0.8566","0.9900","0.9900","0.9900","0.8409","0.9900","0.6831","0.0312","0.0295","0.0791","0.0312","0.1276","0.0441","0.0907","0.0340","0.1667","0.0584","0.3181","0.6884","0.3586","0.7527","","{""crack"": 0.0295, ""dust"": 0.0312, ""fold"": 0.0791, ""missing_region"": 0.034, ""mold"": 0.0441, ""scratch"": 0.0312, ""stain"": 0.1276, ""tear"": 0.0907}","{}"
"photo-0383","0697.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8046","0.8013","0.8971","0.8206","0.8819","0.8161","0.9184","0.8126","0.9900","0.9900","0.9900","0.8688","0.9900","0.7213","0.0273","0.0218","0.0474","0.0231","0.0918","0.1107","0.0765","0.0481","0.2312","0.0515","0.3182","0.6784","0.3525","0.6794","","{""crack"": 0.0218, ""dust"": 0.0231, ""fold"": 0.0474, ""missing_region"": 0.0481, ""mold"": 0.1107, ""scratch"": 0.0273, ""stain"": 0.0918, ""tear"": 0.0765}","{}"
"photo-0384","0698.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8470","0.8635","0.9435","0.8655","0.8891","0.9401","0.7748","0.8604","0.9900","0.9900","0.9891","0.8871","0.9900","0.8909","0.0143","0.0020","0.0164","0.0080","0.0886","0.0527","0.1295","0.0326","0.0602","0.0560","0.5272","0.8493","0.3277","0.8110","","{""crack"": 0.002, ""dust"": 0.008, ""fold"": 0.0164, ""missing_region"": 0.0326, ""mold"": 0.0527, ""scratch"": 0.0143, ""stain"": 0.0886, ""tear"": 0.1295}","{}"
"photo-0385","0699.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.7863","0.7984","0.8647","0.7874","0.9168","0.9081","0.9391","0.8791","0.9900","0.9900","0.9869","0.9193","0.9900","0.5837","0.0322","0.0226","0.0614","0.0323","0.0739","0.0748","0.0613","0.0252","0.0504","0.0484","0.5807","0.8664","0.3256","0.7056","","{""crack"": 0.0226, ""dust"": 0.0323, ""fold"": 0.0614, ""missing_region"": 0.0252, ""mold"": 0.0748, ""scratch"": 0.0322, ""stain"": 0.0739, ""tear"": 0.0613}","{}"
"photo-0386","0700.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7991","0.8269","0.8882","0.8291","0.9183","0.8880","0.8859","0.7787","0.9900","0.9900","0.9898","0.9375","0.9900","0.7417","0.0288","0.0144","0.0516","0.0205","0.0730","0.0849","0.0936","0.0572","0.1800","0.0498","0.4566","0.6403","0.3532","0.6750","","{""crack"": 0.0144, ""dust"": 0.0205, ""fold"": 0.0516, ""missing_region"": 0.0572, ""mold"": 0.0849, ""scratch"": 0.0288, ""stain"": 0.073, ""tear"": 0.0936}","{}"
"photo-0387","0701.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8333","0.8592","0.9067","0.8553","0.9346","0.8799","0.9388","0.8552","0.9900","0.9900","0.9900","0.6482","0.9899","0.9900","0.0188","0.0036","0.0424","0.0118","0.0615","0.0885","0.0616","0.0345","0.3127","0.0577","0.3182","0.7340","0.4020","0.2775","","{""crack"": 0.0036, ""dust"": 0.0118, ""fold"": 0.0424, ""missing_region"": 0.0345, ""mold"": 0.0885, ""scratch"": 0.0188, ""stain"": 0.0615, ""tear"": 0.0616}","{}"
"photo-0388","0702.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8482","0.8619","0.9298","0.8634","0.9589","0.9529","0.9617","0.8878","0.9900","0.9900","0.9900","0.6149","0.9898","0.9878","0.0139","0.0026","0.0278","0.0088","0.0363","0.0398","0.0359","0.0214","0.0396","0.0302","0.3182","0.7799","0.4325","0.4652","","{""crack"": 0.0026, ""dust"": 0.0088, ""fold"": 0.0278, ""missing_region"": 0.0214, ""mold"": 0.0398, ""scratch"": 0.0139, ""stain"": 0.0363, ""tear"": 0.0359}","{}"
"photo-0389","0703.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8053","0.8042","0.9035","0.8127","0.9090","0.9219","0.8494","0.8364","0.9900","0.9900","0.9900","0.7794","0.9899","0.9730","0.0271","0.0210","0.0441","0.0254","0.0785","0.0665","0.1079","0.0409","0.0606","0.0408","0.3516","0.8140","0.3782","0.5517","","{""crack"": 0.021, ""dust"": 0.0254, ""fold"": 0.0441, ""missing_region"": 0.0409, ""mold"": 0.0665, ""scratch"": 0.0271, ""stain"": 0.0785, ""tear"": 0.1079}","{}"
"photo-0390","0704.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","blur|uneven_exposure","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0.8024","0.7946","0.8977","0.8168","0.9563","0.9634","0.9604","0.8862","0.9900","0.9900","0.6671","0.8103","0.9900","0.9888","0.0279","0.0236","0.0471","0.0242","0.0398","0.0254","0.0378","0.0221","0.0677","0.0567","0.8496","0.6978","0.2858","1.0000","","{""crack"": 0.0236, ""dust"": 0.0242, ""fold"": 0.0471, ""missing_region"": 0.0221, ""mold"": 0.0254, ""scratch"": 0.0279, ""stain"": 0.0398, ""tear"": 0.0378}","{}"
"photo-0391","0705.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7768","0.8505","0.6460","0.8031","0.8454","0.6593","0.7089","0.6985","0.9900","0.9900","0.9900","0.8706","0.9898","0.9893","0.0346","0.0067","0.1158","0.0281","0.1057","0.1465","0.1444","0.0752","0.1606","0.0784","0.3182","0.6777","0.4285","0.4170","","{""crack"": 0.0067, ""dust"": 0.0281, ""fold"": 0.1158, ""missing_region"": 0.0752, ""mold"": 0.1465, ""scratch"": 0.0346, ""stain"": 0.1057, ""tear"": 0.1444}","{}"
"photo-0392","0706.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","fold","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0.7591","0.8420","0.8678","0.7465","0.6839","0.8364","0.8553","0.7611","0.9900","0.9900","0.9900","0.7265","0.9899","0.9899","0.0389","0.0096","0.2226","0.0422","0.1459","0.1045","0.1058","0.0615","0.1533","0.0577","0.3182","0.7183","0.3913","0.3266","fold","{""crack"": 0.0096, ""dust"": 0.0422, ""fold"": 0.2226, ""missing_region"": 0.0615, ""mold"": 0.1045, ""scratch"": 0.0389, ""stain"": 0.1459, ""tear"": 0.1058}","{""fold"": [""123.jpg"", ""032.jpg"", ""175.jpg""]}"
"photo-0393","0707.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8210","0.7998","0.8963","0.8358","0.9041","0.8869","0.9499","0.8027","0.9900","0.9900","0.9900","0.9566","0.9900","0.7212","0.0226","0.0222","0.0478","0.0184","0.0812","0.0854","0.0509","0.0509","0.2436","0.0438","0.3232","0.6206","0.3586","0.6795","","{""crack"": 0.0222, ""dust"": 0.0184, ""fold"": 0.0478, ""missing_region"": 0.0509, ""mold"": 0.0854, ""scratch"": 0.0226, ""stain"": 0.0812, ""tear"": 0.0509}","{}"
"photo-0394","0708.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8285","0.8110","0.9052","0.8259","0.9552","0.9443","0.8359","0.8673","0.9900","0.9900","0.9900","0.8722","0.9899","0.6808","0.0203","0.0191","0.0432","0.0215","0.0412","0.0489","0.1124","0.0300","0.0306","0.0630","0.3181","0.8430","0.3733","0.7523","","{""crack"": 0.0191, ""dust"": 0.0215, ""fold"": 0.0432, ""missing_region"": 0.03, ""mold"": 0.0489, ""scratch"": 0.0203, ""stain"": 0.0412, ""tear"": 0.1124}","{}"
"photo-0395","0709.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8365","0.8584","0.9269","0.8597","0.9517","0.9401","0.9498","0.8504","0.9900","0.9900","0.9900","0.7453","0.9899","0.6610","0.0178","0.0039","0.0299","0.0102","0.0454","0.0527","0.0510","0.0362","0.1465","0.0380","0.3182","0.8058","0.3907","0.6916","","{""crack"": 0.0039, ""dust"": 0.0102, ""fold"": 0.0299, ""missing_region"": 0.0362, ""mold"": 0.0527, ""scratch"": 0.0178, ""stain"": 0.0454, ""tear"": 0.051}","{}"
"photo-0396","0710.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8473","0.8666","0.9420","0.8787","0.9478","0.9650","0.9407","0.8930","0.9900","0.9900","0.9900","0.8544","0.9896","0.9870","0.0142","0.0008","0.0178","0.0027","0.0496","0.0229","0.0599","0.0190","0.1560","0.0445","0.3182","0.8362","0.4590","0.4795","","{""crack"": 0.0008, ""dust"": 0.0027, ""fold"": 0.0178, ""missing_region"": 0.019, ""mold"": 0.0229, ""scratch"": 0.0142, ""stain"": 0.0496, ""tear"": 0.0599}","{}"
"photo-0397","0711.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8176","0.8561","0.8676","0.8413","0.9346","0.8361","0.9013","0.8552","0.9900","0.9900","0.9900","0.6141","0.9897","0.9898","0.0236","0.0047","0.0603","0.0166","0.0615","0.1046","0.0862","0.0345","0.2389","0.0538","0.3182","0.7402","0.4444","0.3741","","{""crack"": 0.0047, ""dust"": 0.0166, ""fold"": 0.0603, ""missing_region"": 0.0345, ""mold"": 0.1046, ""scratch"": 0.0236, ""stain"": 0.0615, ""tear"": 0.0862}","{}"
"photo-0398","0712.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8272","0.8619","0.9201","0.8634","0.9587","0.9623","0.9647","0.8917","0.9900","0.9900","0.9900","0.9145","0.9898","0.9540","0.0207","0.0026","0.0345","0.0088","0.0367","0.0272","0.0310","0.0196","0.0629","0.0434","0.3182","0.8635","0.4317","0.5839","","{""crack"": 0.0026, ""dust"": 0.0088, ""fold"": 0.0345, ""missing_region"": 0.0196, ""mold"": 0.0272, ""scratch"": 0.0207, ""stain"": 0.0367, ""tear"": 0.031}","{}"
"photo-0399","0713.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8121","0.8488","0.8188","0.8336","0.9229","0.9498","0.9575","0.8952","0.9900","0.9900","0.9900","0.8758","0.9898","0.9600","0.0252","0.0073","0.0767","0.0191","0.0700","0.0433","0.0418","0.0179","0.0379","0.0436","0.3182","0.8444","0.4297","0.5761","","{""crack"": 0.0073, ""dust"": 0.0191, ""fold"": 0.0767, ""missing_region"": 0.0179, ""mold"": 0.0433, ""scratch"": 0.0252, ""stain"": 0.07, ""tear"": 0.0418}","{}"
"photo-0400","0714.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8825","0.8687","0.9574","0.8840","0.9713","0.9729","0.9685","0.9031","0.9900","0.9900","0.9900","0.9197","0.9859","0.9895","0.0007","0.0000","0.0010","0.0004","0.0147","0.0066","0.0242","0.0139","0.0565","0.0440","0.3181","0.8667","0.5520","0.4052","","{""crack"": 0.0, ""dust"": 0.0004, ""fold"": 0.001, ""missing_region"": 0.0139, ""mold"": 0.0066, ""scratch"": 0.0007, ""stain"": 0.0147, ""tear"": 0.0242}","{}"
"photo-0401","0715.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8318","0.8671","0.9030","0.8751","0.9433","0.9579","0.9380","0.8791","0.9900","0.9900","0.9900","0.9196","0.9881","0.9835","0.0193","0.0006","0.0444","0.0042","0.0540","0.0335","0.0623","0.0252","0.1338","0.0554","0.3182","0.8666","0.5195","0.5115","","{""crack"": 0.0006, ""dust"": 0.0042, ""fold"": 0.0444, ""missing_region"": 0.0252, ""mold"": 0.0335, ""scratch"": 0.0193, ""stain"": 0.054, ""tear"": 0.0623}","{}"
"photo-0402","0716.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8575","0.8589","0.9350","0.8671","0.9653","0.9530","0.9717","0.8967","0.9900","0.9900","0.9899","0.9196","0.9900","0.5945","0.0106","0.0037","0.0238","0.0074","0.0265","0.0397","0.0172","0.0172","0.0237","0.0296","0.4426","0.8666","0.3473","0.7363","","{""crack"": 0.0037, ""dust"": 0.0074, ""fold"": 0.0238, ""missing_region"": 0.0172, ""mold"": 0.0397, ""scratch"": 0.0106, ""stain"": 0.0265, ""tear"": 0.0172}","{}"
"photo-0403","0717.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8276","0.8392","0.9400","0.8473","0.9432","0.9511","0.9420","0.8817","0.9900","0.9900","0.9900","0.7155","0.9899","0.9491","0.0206","0.0105","0.0196","0.0146","0.0541","0.0419","0.0588","0.0241","0.0690","0.0254","0.3182","0.7993","0.3867","0.8505","","{""crack"": 0.0105, ""dust"": 0.0146, ""fold"": 0.0196, ""missing_region"": 0.0241, ""mold"": 0.0419, ""scratch"": 0.0206, ""stain"": 0.0541, ""tear"": 0.0588}","{}"
"photo-0404","0718.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7935","0.8301","0.7723","0.7719","0.8451","0.8820","0.8922","0.7538","0.9899","0.9900","0.9900","0.8402","0.9897","0.9900","0.0303","0.0134","0.0892","0.0362","0.1058","0.0876","0.0907","0.0632","0.3464","0.0627","0.3182","0.6887","0.4434","0.2894","","{""crack"": 0.0134, ""dust"": 0.0362, ""fold"": 0.0892, ""missing_region"": 0.0632, ""mold"": 0.0876, ""scratch"": 0.0303, ""stain"": 0.1058, ""tear"": 0.0907}","{}"
"photo-0405","0719.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8279","0.8635","0.8906","0.8452","0.6602","0.7755","0.8468","0.7960","0.9900","0.9900","0.9900","0.5136","0.9898","0.9854","0.0205","0.0020","0.0505","0.0153","0.1505","0.1216","0.1088","0.0527","0.1624","0.0468","0.3182","0.7623","0.4174","0.4965","","{""crack"": 0.002, ""dust"": 0.0153, ""fold"": 0.0505, ""missing_region"": 0.0527, ""mold"": 0.1216, ""scratch"": 0.0205, ""stain"": 0.1505, ""tear"": 0.1088}","{}"
"photo-0406","0720.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8010","0.7995","0.9020","0.7942","0.9061","0.9432","0.8695","0.7771","0.9900","0.9900","0.9900","0.9043","0.9899","0.9065","0.0283","0.0223","0.0449","0.0305","0.0801","0.0499","0.1005","0.0576","0.1685","0.0307","0.3181","0.8577","0.4131","0.8189","","{""crack"": 0.0223, ""dust"": 0.0305, ""fold"": 0.0449, ""missing_region"": 0.0576, ""mold"": 0.0499, ""scratch"": 0.0283, ""stain"": 0.0801, ""tear"": 0.1005}","{}"
"photo-0407","0721.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8542","0.8637","0.9355","0.8602","0.9520","0.9458","0.9545","0.8652","0.9900","0.9900","0.9900","0.9196","0.9895","0.9755","0.0118","0.0019","0.0234","0.0100","0.0450","0.0474","0.0456","0.0308","0.0848","0.0338","0.3182","0.8666","0.4630","0.5451","","{""crack"": 0.0019, ""dust"": 0.01, ""fold"": 0.0234, ""missing_region"": 0.0308, ""mold"": 0.0474, ""scratch"": 0.0118, ""stain"": 0.045, ""tear"": 0.0456}","{}"
"photo-0408","0722.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8298","0.8508","0.8851","0.8407","0.9391","0.9455","0.9330","0.8370","0.9900","0.9900","0.9900","0.8515","0.9894","0.9495","0.0199","0.0066","0.0530","0.0168","0.0578","0.0477","0.0663","0.0407","0.1298","0.0425","0.3182","0.8352","0.4706","0.5890","","{""crack"": 0.0066, ""dust"": 0.0168, ""fold"": 0.053, ""missing_region"": 0.0407, ""mold"": 0.0477, ""scratch"": 0.0199, ""stain"": 0.0578, ""tear"": 0.0663}","{}"
"photo-0409","0723.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8444","0.8611","0.9373","0.8714","0.9611","0.9579","0.9624","0.8734","0.9900","0.9900","0.9900","0.8825","0.9897","0.8122","0.0152","0.0029","0.0219","0.0057","0.0332","0.0336","0.0348","0.0276","0.0205","0.0703","0.3182","0.8473","0.4355","0.7828","","{""crack"": 0.0029, ""dust"": 0.0057, ""fold"": 0.0219, ""missing_region"": 0.0276, ""mold"": 0.0336, ""scratch"": 0.0152, ""stain"": 0.0332, ""tear"": 0.0348}","{}"
"photo-0411","0724.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8138","0.7950","0.9120","0.8175","0.9309","0.8872","0.9069","0.8428","0.9900","0.9900","0.9900","0.6860","0.9897","0.7671","0.0247","0.0235","0.0394","0.0240","0.0644","0.0853","0.0832","0.0388","0.1401","0.0502","0.3182","0.7933","0.4464","0.7710","","{""crack"": 0.0235, ""dust"": 0.024, ""fold"": 0.0394, ""missing_region"": 0.0388, ""mold"": 0.0853, ""scratch"": 0.0247, ""stain"": 0.0644, ""tear"": 0.0832}","{}"
"photo-0412","0725.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8223","0.8031","0.9315","0.8092","0.9654","0.9645","0.9572","0.8815","0.9900","0.9900","0.9900","0.9197","0.9884","0.6456","0.0222","0.0213","0.0265","0.0264","0.0263","0.0236","0.0422","0.0242","0.1041","0.0487","0.3182","0.8667","0.5128","0.7455","","{""crack"": 0.0213, ""dust"": 0.0264, ""fold"": 0.0265, ""missing_region"": 0.0242, ""mold"": 0.0236, ""scratch"": 0.0222, ""stain"": 0.0263, ""tear"": 0.0422}","{}"
"photo-0413","0726.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8476","0.8616","0.8192","0.8691","0.9621","0.9609","0.9662","0.8738","0.9900","0.9900","0.9900","0.8816","0.9897","0.9779","0.0141","0.0027","0.0766","0.0066","0.0317","0.0293","0.0285","0.0274","0.1405","0.0633","0.3182","0.8468","0.4452","0.5374","","{""crack"": 0.0027, ""dust"": 0.0066, ""fold"": 0.0766, ""missing_region"": 0.0274, ""mold"": 0.0293, ""scratch"": 0.0141, ""stain"": 0.0317, ""tear"": 0.0285}","{}"
"photo-0414","0727.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8082","0.7995","0.8957","0.8123","0.9557","0.9566","0.9478","0.8803","0.9900","0.9900","0.9900","0.5663","0.9900","0.6163","0.0263","0.0223","0.0481","0.0255","0.0406","0.0353","0.0531","0.0247","0.1685","0.0937","0.4046","0.7486","0.3148","0.6998","","{""crack"": 0.0223, ""dust"": 0.0255, ""fold"": 0.0481, ""missing_region"": 0.0247, ""mold"": 0.0353, ""scratch"": 0.0263, ""stain"": 0.0406, ""tear"": 0.0531}","{}"
"photo-0415","0728.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8117","0.8438","0.8784","0.8428","0.9296","0.9098","0.8795","0.8066","0.9900","0.9900","0.9900","0.7225","0.9899","0.9228","0.0253","0.0090","0.0559","0.0161","0.0653","0.0739","0.0964","0.0498","0.1560","0.0447","0.3182","0.7192","0.3769","0.6113","","{""crack"": 0.009, ""dust"": 0.0161, ""fold"": 0.0559, ""missing_region"": 0.0498, ""mold"": 0.0739, ""scratch"": 0.0253, ""stain"": 0.0653, ""tear"": 0.0964}","{}"
"photo-0416","0729.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8220","0.8600","0.9277","0.8437","0.9470","0.9422","0.9405","0.8382","0.9900","0.9900","0.9900","0.8265","0.9898","0.9878","0.0223","0.0033","0.0293","0.0158","0.0504","0.0508","0.0601","0.0403","0.1024","0.0636","0.3182","0.8270","0.4254","0.4658","","{""crack"": 0.0033, ""dust"": 0.0158, ""fold"": 0.0293, ""missing_region"": 0.0403, ""mold"": 0.0508, ""scratch"": 0.0223, ""stain"": 0.0504, ""tear"": 0.0601}","{}"
"photo-0417","0730.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8179","0.8548","0.8317","0.8209","0.9065","0.9139","0.9190","0.7598","0.9900","0.9900","0.9900","0.6798","0.9899","0.9801","0.0235","0.0052","0.0728","0.0230","0.0799","0.0715","0.0761","0.0618","0.1220","0.0402","0.3182","0.7921","0.3938","0.5289","","{""crack"": 0.0052, ""dust"": 0.023, ""fold"": 0.0728, ""missing_region"": 0.0618, ""mold"": 0.0715, ""scratch"": 0.0235, ""stain"": 0.0799, ""tear"": 0.0761}","{}"
